ed_id,ed_name,county,population_2006,score_2016,decile_2016,population_2011,score_2011,decile_2011,population_2016,score_2016,decile_2016
E04005,Balgriffin,Fingal,911,-1.4819167,1,1966,-1.876266313,1,3113,-1.660386874,1
E04006,Ballyboghil,Fingal,950,-1.167360447,3,1011,-1.867774673,1,1162,-1.644999632,1
E04007,Balscadden,Fingal,653,-1.028510251,3,667,-0.726361619,4,707,-0.537832373,5
E04008,Blanchardstown-Abbotstown,Fingal,4122,1.3188514,9,4870,0.075585414,7,6195,0.133509169,7
E04009,Blanchardstown-Blakestown,Fingal,32288,-0.073234879,7,36057,-0.22377346,6,38894,-0.407119939,6
E04010,Blanchardstown-Coolmine,Fingal,10774,3.717649412,10,10819,2.764083651,10,11320,2.587308591,10
E04011,Blanchardstown-Corduff,Fingal,4806,3.933507907,10,3788,4.304458336,10,3871,4.128050346,10
E04012,Blanchardstown-Delwood,Fingal,4955,-1.118569127,3,5044,-0.938771719,3,5153,-0.832845661,4
E04013,Blanchardstown-Mulhuddart,Fingal,2785,4.197471169,10,3866,3.336961256,10,4123,3.393092672,10
E04014,Blanchardstown-Roselawn,Fingal,1831,-1.444572483,2,1682,-1.238139389,2,1688,-1.117188634,3
E04015,Blanchardstown-Tyrrelstown,Fingal,1559,8.840201007,10,2112,7.893197943,10,3257,6.647539661,10
E04016,Castleknock-Knockmaroon,Fingal,17115,-1.370397827,2,18071,-1.877124378,1,19027,-1.84745143,1
E04017,Castleknock-Park,Fingal,4395,-2.158165156,1,5124,-2.480669519,1,5329,-2.269583524,1
E04018,Clonmethan,Fingal,625,-0.766675421,4,790,-0.330261793,6,837,-0.503943222,5
E04019,Donabate,Fingal,7600,-0.807821728,4,8733,-1.216502376,2,9399,-1.189922518,2
E04020,Dubber,Fingal,3747,-0.075847842,7,6359,0.406425755,8,7372,0.743290875,8
E04021,Garristown,Fingal,1182,-1.032704386,3,1438,0.201014094,7,1628,-0.308149525,6
E04022,Hollywood,Fingal,998,-0.91844382,4,1259,-1.099284354,3,1397,-1.502285983,1
E04023,Holmpatrick,Fingal,3154,-1.605670249,1,3224,-1.562447336,1,3458,-1.592594892,1
E04024,Howth,Fingal,8196,-1.720324489,1,8256,-2.230474939,1,8294,-2.046861254,1
E04025,Kilsallaghan,Fingal,2081,0.044554337,7,2205,-0.039464816,7,2263,-0.09999235,7
E04026,Kinsaley,Fingal,5526,-1.532189631,1,8475,-1.134361383,3,9621,-1.105300001,3
E04027,Lucan North,Fingal,1163,-2.443300777,1,1358,-2.626323032,1,1436,-2.422294817,1
E04028,Lusk,Fingal,7048,-0.719225515,4,8814,-0.688479103,4,9623,-0.859770308,4
E04029,Malahide East,Fingal,6213,-1.71856576,1,6879,-2.127878445,1,7429,-2.106497994,1
E04030,Malahide West,Fingal,6271,-2.057303834,1,6273,-2.353400993,1,6149,-2.177305305,1
E04031,Portmarnock North,Fingal,4588,-2.352878894,1,4118,-2.821275774,1,4109,-2.417922151,1
E04032,Portmarnock South,Fingal,3522,-1.449276744,2,3465,-1.771762769,1,3621,-1.600961463,1
E04033,Rush,Fingal,8280,0.108892582,7,9196,-0.131683664,6,9921,-0.174476859,6
E04034,Skerries,Fingal,8175,0.113792119,7,8333,-0.506123056,5,8501,-0.700552185,5
E04035,Sutton,Fingal,5914,-1.567978158,1,5609,-1.913107698,1,5680,-1.89577287,1
E04036,Swords-Forrest,Fingal,12443,-0.630853679,5,13894,-1.04495343,3,15153,-1.087672225,3
E04037,Swords-Glasmore,Fingal,7799,0.447089877,8,7748,0.378233522,8,7711,0.197495387,7
E04038,Swords-Lissenhall,Fingal,9072,0.378511915,8,9667,0.103593715,7,10447,-0.025871298,7
E04039,Swords-Seatown,Fingal,5934,-1.586591405,1,6539,-1.475777675,2,7003,-1.58727999,1
E04040,Swords Village,Fingal,2514,0.992808476,9,2581,0.603443714,8,2674,0.537515599,8
E04041,The Ward,Fingal,5181,0.141660364,7,8241,-0.044657227,7,9602,0.017190539,7
E04042,Turnapin,Fingal,1723,-0.28009303,6,1683,-0.465423376,5,1700,-0.834629717,4
E05001,Ballinteer-Broadford,Dún Laoghaire-Rathdown,3152,-1.717094079,1,2657,-2.134762559,1,2537,-1.837660464,1
E05002,Ballinteer-Ludford,Dún Laoghaire-Rathdown,2118,-1.514293526,1,2032,-1.802821743,1,2028,-1.734543291,1
E05003,Ballinteer-Marley,Dún Laoghaire-Rathdown,2443,-2.066945958,1,2338,-2.308892132,1,2253,-2.150391448,1
E05004,Ballinteer-Meadowbroads,Dún Laoghaire-Rathdown,1587,-1.962510419,1,1530,-2.275567597,1,1639,-2.036013538,1
E05005,Ballinteer-Meadowmount,Dún Laoghaire-Rathdown,1984,1.426186339,9,1802,0.971998698,9,1848,0.921706007,9
E05006,Ballinteer-Woodpark,Dún Laoghaire-Rathdown,4305,-2.239150943,1,5292,-2.337035533,1,5405,-2.228194893,1
E05007,Ballybrack,Dún Laoghaire-Rathdown,3190,-0.643630654,5,2851,-1.028630252,3,2962,-1.031412257,3
E05008,Blackrock-Booterstown,Dún Laoghaire-Rathdown,2975,-1.603788585,1,3328,-2.496588455,1,3436,-2.127891205,1
E05009,Blackrock-Carysfort,Dún Laoghaire-Rathdown,5577,-2.061961331,1,6160,-2.492923331,1,6318,-2.171748749,1
E05010,Blackrock-Central,Dún Laoghaire-Rathdown,3637,-1.924891401,1,3841,-2.65094791,1,3733,-2.283480665,1
E05011,Blackrock-Glenomena,Dún Laoghaire-Rathdown,1877,-2.137007334,1,1795,-2.528726097,1,2083,-2.105809538,1
E05012,Blackrock-Monkstown,Dún Laoghaire-Rathdown,3062,-1.705960688,1,3073,-2.504184592,1,3239,-2.176391408,1
E05013,Blackrock-Newpark,Dún Laoghaire-Rathdown,2121,-2.172357192,1,2164,-2.24177928,1,2316,-1.836250815,1
E05014,Blackrock-Seapoint,Dún Laoghaire-Rathdown,1332,-1.58208342,1,1438,-2.158216198,1,1450,-1.962830836,1
E05015,Blackrock-Stradbrook,Dún Laoghaire-Rathdown,2360,-0.555655581,5,2299,-1.058477363,3,2462,-0.947620019,3
E05016,Blackrock-Templehill,Dún Laoghaire-Rathdown,2675,0.248027255,7,2687,-0.162478412,6,2658,-0.138066827,6
E05017,Blackrock-Williamstown,Dún Laoghaire-Rathdown,2454,-1.684482287,1,2676,-2.135812032,1,2982,-1.870001432,1
E05018,Cabinteely-Granitefield,Dún Laoghaire-Rathdown,2432,-1.997859302,1,2481,-2.10111089,1,2702,-1.736435643,1
E05019,Cabinteely-Kilbogget,Dún Laoghaire-Rathdown,2977,0.598260325,8,2723,0.407037933,8,2686,0.397177497,8
E05020,Cabinteely-Loughlinstown,Dún Laoghaire-Rathdown,2546,-1.907845035,1,3806,-1.876708378,1,4280,-1.695729795,1
E05021,Cabinteely-Pottery,Dún Laoghaire-Rathdown,4860,-1.400587089,2,4833,-1.499696886,2,4997,-1.563698461,1
E05022,Churchtown-Castle,Dún Laoghaire-Rathdown,1244,0.410389497,8,1287,-0.5623365,5,1476,-0.516095606,5
E05023,Churchtown-Landscape,Dún Laoghaire-Rathdown,1198,-2.407613249,1,1308,-2.680571604,1,1411,-2.263059207,1
E05024,Churchtown-Nutgrove,Dún Laoghaire-Rathdown,3100,0.92928305,9,3079,0.360841312,8,3165,0.217825223,7
E05025,Churchtown-Orwell,Dún Laoghaire-Rathdown,1871,-2.116024386,1,1794,-2.636537099,1,1943,-2.36075127,1
E05026,Churchtown-Woodlawn,Dún Laoghaire-Rathdown,1323,-2.128515604,1,1384,-2.583547229,1,1481,-2.276024296,1
E05027,Clonskeagh-Belfield,Dún Laoghaire-Rathdown,2442,-0.302468436,6,2740,-0.72264661,4,3122,0.139863622,7
E05028,Clonskeagh-Farranboley,Dún Laoghaire-Rathdown,1483,1.340766961,9,1501,0.461779477,8,1615,0.449603528,8
E05029,Clonskeagh-Milltown,Dún Laoghaire-Rathdown,1915,-2.224217103,1,1975,-2.707412671,1,2049,-2.52660339,1
E05030,Clonskeagh-Roebuck,Dún Laoghaire-Rathdown,2037,-2.430661745,1,2556,-2.155559379,1,2699,-1.718214979,1
E05031,Clonskeagh-Windy Arbour,Dún Laoghaire-Rathdown,2510,-0.73517567,4,2521,-1.686140231,1,2736,-1.38776813,2
E05032,Dalkey-Avondale,Dún Laoghaire-Rathdown,1411,-2.461940142,1,1350,-2.757513024,1,1357,-2.35128289,1
E05033,Dalkey-Bullock,Dún Laoghaire-Rathdown,1694,-1.537569576,1,1701,-2.293305269,1,1756,-1.908893747,1
E05034,Dalkey-Coliemore,Dún Laoghaire-Rathdown,1403,-0.614326914,5,1361,-1.444953599,2,1341,-1.368037901,2
E05035,Dalkey Hill,Dún Laoghaire-Rathdown,1439,-1.314219406,2,1523,-1.687373934,1,1617,-1.292367085,2
E05036,Dalkey Upper,Dún Laoghaire-Rathdown,2136,-2.385623439,1,2117,-2.778762094,1,2118,-2.593616716,1
E05037,Dundrum-Balally,Dún Laoghaire-Rathdown,4894,-0.459693344,5,7049,-0.656646768,5,8035,-0.243163871,6
E05038,Dundrum-Kilmacud,Dún Laoghaire-Rathdown,2981,-1.597238017,1,3196,-2.312734282,1,3274,-1.942805337,1
E05039,Dundrum-Sandyford,Dún Laoghaire-Rathdown,5844,-1.40739822,2,6952,-1.675384137,1,7688,-1.371711682,2
E05040,Dundrum-Sweetmount,Dún Laoghaire-Rathdown,1890,-1.799004487,1,2089,-2.427638386,1,2165,-2.09399381,1
E05041,Dundrum-Taney,Dún Laoghaire-Rathdown,2583,-0.113600348,7,2449,-1.25032226,2,2491,-1.258115363,2
E05042,Dún Laoghaire-East Central,Dún Laoghaire-Rathdown,1855,0.443393487,8,2234,-0.394911486,6,2489,-0.431473804,6
E05043,Dún Laoghaire-Glasthule,Dún Laoghaire-Rathdown,2634,-0.678965911,5,2760,-1.334646917,2,2807,-1.144308655,3
E05044,Dún Laoghaire-Glenageary,Dún Laoghaire-Rathdown,1992,-0.722642483,4,1922,-1.725821837,1,1929,-1.5005556,1
E05045,Dún Laoghaire-Monkstown Farm,Dún Laoghaire-Rathdown,1975,1.452407016,9,2095,0.496586756,8,2225,0.391869569,8
E05046,Dún Laoghaire-Mount Town,Dún Laoghaire-Rathdown,1608,4.211773389,10,1734,3.857536064,10,1779,3.362060743,10
E05047,Dún Laoghaire-Sallynoggin East,Dún Laoghaire-Rathdown,2917,-0.075867054,7,2866,0.018433072,7,2860,0.05466768,7
E05048,Dún Laoghaire-Sallynoggin South,Dún Laoghaire-Rathdown,1384,1.361217359,9,1354,1.017402959,9,1441,0.539120439,8
E05049,Dún Laoghaire-Sallynoggin West,Dún Laoghaire-Rathdown,1982,2.246606475,10,1884,2.017923305,9,2886,0.850780639,8
E05050,Dún Laoghaire-Sandycove,Dún Laoghaire-Rathdown,3734,-1.319122633,2,3690,-2.008256854,1,3690,-1.838632317,1
E05051,Dún Laoghaire-Salthill,Dún Laoghaire-Rathdown,1708,-0.304964337,6,1623,-0.921874394,3,1729,-0.746898918,4
E05052,Dún Laoghaire-West Central,Dún Laoghaire-Rathdown,2029,2.096072756,10,2368,1.188575588,9,2690,1.09555904,9
E05053,Foxrock-Beechpark,Dún Laoghaire-Rathdown,1711,-2.446673424,1,1653,-2.930805778,1,1680,-2.731869848,1
E05054,Foxrock-Carrickmines,Dún Laoghaire-Rathdown,5982,-2.496057083,1,6088,-2.88029186,1,5951,-2.597112944,1
E05055,Foxrock-Deans Grange,Dún Laoghaire-Rathdown,2470,-2.432349989,1,2434,-2.877290811,1,2448,-2.489566653,1
E05056,Foxrock-Torquay,Dún Laoghaire-Rathdown,1379,-2.361741376,1,1439,-3.117387616,1,1445,-2.631604938,1
E05057,Glencullen,Dún Laoghaire-Rathdown,13925,-1.308620999,2,17381,-1.521860516,2,19773,-1.456880503,2
E05058,Killiney North,Dún Laoghaire-Rathdown,3237,-2.167831845,1,3367,-2.414778396,1,3330,-2.30888871,1
E05059,Killiney South,Dún Laoghaire-Rathdown,6351,2.390998413,10,6478,2.349416415,10,6386,2.057961875,9
E05060,Shankill-Rathmichael,Dún Laoghaire-Rathdown,4601,-0.613648857,5,5353,-0.581066909,5,5623,-0.263120264,6
E05061,Shankill-Rathsallagh,Dún Laoghaire-Rathdown,3362,2.087105329,10,3250,1.887712826,9,3268,1.446862417,9
E05062,Shankill-Shanganagh,Dún Laoghaire-Rathdown,5295,-1.303705562,2,5334,-1.549787467,1,5488,-1.361595299,2
E05063,Stillorgan-Deerpark,Dún Laoghaire-Rathdown,2828,-2.456860241,1,2793,-3.091440397,1,2955,-2.66433685,1
E05064,Stillorgan-Kilmacud,Dún Laoghaire-Rathdown,3842,-2.208283917,1,3828,-2.447117521,1,3973,-2.259454891,1
E05065,Stillorgan-Leopardstown,Dún Laoghaire-Rathdown,2067,-2.447082252,1,2429,-2.554184746,1,2714,-2.096040586,1
E05066,Stillorgan-Merville,Dún Laoghaire-Rathdown,2859,-2.046199885,1,2744,-2.419372647,1,3217,-2.067433122,1
E05067,Stillorgan-Mount Merrion,Dún Laoghaire-Rathdown,2386,-1.985519196,1,2407,-2.541662088,1,2383,-2.302570259,1
E05068,Stillorgan-Priory,Dún Laoghaire-Rathdown,2036,-1.988576562,1,2229,-1.964561046,1,2195,-1.782978779,1
E05069,Tibradden,Dún Laoghaire-Rathdown,827,-1.419942107,2,786,-1.575702823,1,1111,-1.860634437,1
E06001,Athy East Urban,Kildare,3242,1.901382458,9,3867,1.817495458,9,3910,2.373047548,10
E06002,Athy West Urban,Kildare,3046,3.401498567,10,2944,3.917314809,10,2971,4.921332958,10
E06003,Naas Urban,Kildare,20044,-0.025597557,7,20713,-0.366795414,6,21597,-0.433259335,6
E06004,Athy Rural,Kildare,2495,0.919321464,9,3671,0.653168299,8,3834,1.696937813,9
E06005,Ballaghmoon,Kildare,217,-0.864554808,4,193,-0.902981432,4,203,-1.074900145,3
E06006,Ballitore,Kildare,780,2.048442307,9,1026,2.339685432,10,1133,1.81360644,9
E06007,Ballybrackan,Kildare,468,0.952724089,9,548,0.957980877,8,614,0.822780308,8
E06008,Ballyshannon,Kildare,1626,-0.231166066,6,1752,-0.833402984,4,1789,-0.750525438,4
E06009,Belan,Kildare,219,-0.347598695,6,270,-0.700019371,4,266,-1.14391634,3
E06010,Bert,Kildare,154,0.388029757,8,156,0.154725724,7,167,0.334887123,8
E06011,Burtown,Kildare,319,-1.186755253,3,361,-1.398564366,2,413,-1.033202047,3
E06012,Carrigeen,Kildare,583,-0.782313205,4,624,-0.552259978,5,624,-0.538006221,5
E06013,Castledermot,Kildare,1300,0.665085687,8,1609,1.286642509,9,1637,1.15240019,9
E06014,Churchtown,Kildare,482,0.138092766,7,527,0.195989195,7,528,0.089991124,7
E06015,Dunmanoge,Kildare,460,0.799817441,8,478,0.930314493,8,479,0.54462376,8
E06016,Fontstown,Kildare,383,-1.405157185,2,413,-0.755689038,4,410,-0.978127643,3
E06017,Graney,Kildare,620,-0.819498755,4,735,-0.79072535,4,775,-0.839128584,4
E06018,Grangemellon,Kildare,571,0.88163669,9,598,1.349170785,9,624,0.40339128,8
E06019,Harristown,Kildare,382,-1.270756012,2,452,0.151983079,7,477,-0.071062193,7
E06020,Inchaquire,Kildare,185,-0.597698753,5,205,-0.052292755,7,231,-0.583208967,5
E06021,Johnstown,Kildare,167,-1.485692427,1,179,-0.78474137,4,172,-0.065206891,7
E06022,Kilberry,Kildare,580,1.946926442,9,619,2.339696689,10,634,2.055342889,9
E06023,Kildangan,Kildare,535,-0.367969895,6,693,-0.543888998,5,742,-0.757896181,4
E06024,Kilkea,Kildare,332,0.425111796,8,388,-0.387479234,6,392,0.523469811,8
E06025,Kilrush,Kildare,584,-1.415689881,2,655,-1.520862738,2,677,-1.867263689,1
E06026,Lackagh,Kildare,683,-0.577887994,5,790,-1.390324785,2,859,-0.745399025,4
E06027,Monasterevin,Kildare,3649,0.951534281,9,4347,1.139991391,9,4897,1.406517529,9
E06028,Moone,Kildare,429,-0.712067337,4,471,-1.058350577,3,487,-1.02106406,3
E06029,Narraghmore,Kildare,713,-0.832835223,4,784,-0.648106209,5,823,-0.622259347,5
E06030,Nurney,Kildare,894,-0.209495372,6,959,0.095780972,7,1081,-0.092228649,7
E06031,Quinsborough,Kildare,137,-0.135804574,7,145,-0.686231615,4,160,-0.719144914,4
E06032,Skerries,Kildare,483,1.715909141,9,658,2.099849724,10,660,2.540557803,10
E06033,Balraheen,Kildare,1655,-1.270879075,2,2245,-1.442013944,2,2403,-1.620507206,1
E06034,Celbridge,Kildare,14933,-0.881177852,4,15323,-0.872291253,4,15653,-0.869338642,4
E06035,Cloncurry,Kildare,1393,-1.455668466,2,1495,-1.597309134,1,1571,-1.408714698,2
E06036,Donadea,Kildare,679,-1.409971101,2,750,-1.54525249,1,793,-1.850057994,1
E06037,Donaghcumper,Kildare,4233,-1.775236045,1,5710,-1.318716891,2,6257,-1.354419045,2
E06038,Kilcock,Kildare,4697,-0.751252366,4,6234,-0.415340378,5,6930,-0.598875957,5
E06039,Leixlip,Kildare,14833,-1.060872852,3,15597,-0.837128318,4,15576,-0.878680145,4
E06040,Maynooth,Kildare,11500,-0.749730918,4,13617,-1.037692595,3,15998,-1.001003543,3
E06041,Straffan,Kildare,1449,-1.314736734,2,1706,-1.778504583,1,2035,-1.996206956,1
E06042,Ballynadrumny,Kildare,531,-0.130875944,7,584,-0.113838268,6,576,-0.255978367,6
E06043,Cadamstown,Kildare,1108,-0.938966453,4,1265,-0.878796186,4,1414,-1.396892838,2
E06044,Carbury,Kildare,1721,1.094877105,9,1850,1.560384609,9,1913,1.077312202,9
E06045,Carrick,Kildare,246,-1.087447642,3,265,-0.646403374,5,290,-1.369310714,2
E06046,Cloncurry,Kildare,351,-1.07100075,3,388,-0.57255994,5,399,-0.829048894,4
E06047,Drehid,Kildare,228,-1.51565261,1,258,-0.913963124,3,270,-0.772529708,4
E06048,Dunfierth,Kildare,690,-1.385989418,2,751,-1.20514406,2,733,-1.152906531,3
E06049,Killinthomas,Kildare,441,1.440903237,9,321,-1.416336736,2,331,-1.405366021,2
E06050,Kilpatrick,Kildare,841,0.462662693,8,866,0.911350123,8,871,0.559951663,8
E06051,Kilrainy,Kildare,626,0.480197533,8,740,-0.042889859,7,753,-0.128054903,7
E06052,Lullymore,Kildare,181,-0.428024564,6,191,-0.33825526,6,187,-0.92760881,3
E06053,Rathangan,Kildare,1490,1.351471748,9,2272,1.29561228,9,2508,0.884959754,9
E06054,Thomastown,Kildare,723,-1.277183411,2,868,-0.773920806,4,929,-1.462097018,2
E06055,Windmill Cross,Kildare,882,-0.320859441,6,1137,0.830358463,8,1182,0.487387134,8
E06056,Ballymore Eustace,Kildare,1524,-0.129502765,7,1475,-0.043746091,7,1517,-0.603636474,5
E06057,Ballysax East,Kildare,2123,0.33361988,8,1937,0.264358025,7,1945,0.228662576,7
E06058,Ballysax West,Kildare,1042,0.415024748,8,1071,0.704353015,8,1058,0.300103769,8
E06059,Bodenstown,Kildare,3734,-0.629721964,5,4643,-0.170947289,6,4940,-0.420957548,6
E06060,Carnalway,Kildare,1703,-1.247008636,2,1914,-1.46655518,2,1991,-1.514661516,1
E06061,Carragh,Kildare,1487,-1.363637703,2,1725,-1.479107206,2,1823,-1.350753875,2
E06062,Clane,Kildare,6106,-0.676306927,5,7527,-0.702771621,4,8142,-0.788193797,4
E06063,Donore,Kildare,756,-1.609695581,1,793,-1.377066565,2,785,-0.983040686,3
E06064,Downings,Kildare,2573,-0.498535044,5,2886,-0.189161961,6,2962,0.049640298,7
E06065,Droichead Nua (Newbridge) Rural,Kildare,1848,-1.465512472,1,2528,-1.874693265,1,2732,-1.861596482,1
E06066,Droichead Nua (Newbridge) Urban,Kildare,7888,2.185043492,10,7563,2.495029563,10,7762,2.438238619,10
E06067,Dunmurry,Kildare,401,-1.187834487,3,440,-1.339571247,2,472,-1.395050164,2
E06068,Feighcullen,Kildare,526,-0.403256315,6,586,-0.483082324,5,616,-0.504104333,5
E06069,Gilltown,Kildare,896,-1.323272378,2,944,-1.403862816,2,947,-1.151457119,3
E06070,Kilcullen,Kildare,3022,-0.486932419,5,3296,-0.307070372,6,3499,-0.599520411,5
E06071,Kildare,Kildare,8791,1.302216769,9,9325,1.528750848,9,9874,1.661882684,9
E06072,Kill,Kildare,3734,-1.449846746,2,4449,-1.426783659,2,4692,-1.393622485,2
E06073,Killashee,Kildare,295,-0.833735326,4,309,-1.851883681,1,265,-1.465383365,2
E06074,Kilmeage North,Kildare,1781,-0.728781582,4,2080,-0.103421499,7,2256,-0.443744341,6
E06075,Kilmeage South,Kildare,1668,0.083844125,7,2003,1.205077501,9,2114,1.137521821,9
E06076,Kilteel,Kildare,552,-2.18546248,1,577,-1.890612037,1,571,-2.262350408,1
E06077,Ladytown,Kildare,862,-2.27642354,1,941,-2.3146531,1,964,-2.421597604,1
E06078,Morristownbiller,Kildare,11127,-0.563152022,5,13852,0.142242278,7,14781,0.099845939,7
E06079,Naas Rural,Kildare,1717,-1.237183953,2,2353,-1.148330553,3,2739,-0.960869595,3
E06080,Newtown,Kildare,473,-1.351846763,2,840,-1.534939205,1,920,-2.07634408,1
E06081,Oldconnell,Kildare,864,-0.553204341,5,904,-0.81984356,4,983,-0.781939107,4
E06082,Oughterard,Kildare,690,-1.834494108,1,726,-2.053178467,1,743,-2.005732641,1
E06083,Pollardstown,Kildare,340,-1.140223142,3,305,-0.758657359,4,314,-0.810847106,4
E06084,Rathernan,Kildare,505,-1.302859799,2,614,-0.447537121,5,598,-1.047881803,3
E06085,Rathmore,Kildare,1025,-2.228170266,1,1157,-2.120414529,1,1142,-2.241170303,1
E06086,Robertstown,Kildare,1897,0.860402302,8,1923,1.450286611,9,1983,1.27331633,9
E06087,Timahoe North,Kildare,988,-1.143896915,3,1089,-0.659452414,5,1161,-0.918882063,4
E06088,Timahoe South,Kildare,722,-0.048081329,7,772,0.374928235,8,845,-0.423287022,6
E06089,Usk,Kildare,482,-1.201173231,2,502,-0.778051986,4,530,-1.499751465,1
E07001,Kilkenny No. 1 Urban,Kilkenny,5154,3.144845025,10,5211,3.079184227,10,5782,3.222112589,10
E07002,Kilkenny No. 2 Urban,Kilkenny,3507,2.05170325,9,3500,1.770735197,9,4060,2.05361957,9
E07003,Burnchurch,Kilkenny,468,-1.643894193,1,555,-1.985192792,1,598,-1.907212926,1
E07004,Callan Rural,Kilkenny,1321,-0.724624448,4,1557,-0.581048133,5,1641,-0.341856053,6
E07005,Callan Urban,Kilkenny,1489,2.618151877,10,1692,2.205291786,10,1784,2.30909367,10
E07006,Coolaghmore,Kilkenny,387,-0.689239863,5,412,-0.572095747,5,496,-1.044781238,3
E07007,Dunamaggan,Kilkenny,358,-1.268596917,2,394,-1.306604866,2,400,-0.791714915,4
E07008,Earlstown,Kilkenny,205,-0.702532759,5,221,-1.12830204,3,218,-1.206640835,2
E07009,Kells,Kilkenny,612,-1.568729066,1,645,-1.759079094,1,646,-1.068073755,3
E07010,Killamery,Kilkenny,209,0.585218639,8,214,1.490226753,9,210,0.025665058,7
E07011,Kilmaganny,Kilkenny,688,-0.051059821,7,673,0.030594806,7,716,-0.249553744,6
E07012,Kilmanagh,Kilkenny,459,-1.443445677,2,496,-1.308252703,2,508,-0.833044036,4
E07013,Mallardstown,Kilkenny,229,-1.246441488,2,247,0.219565634,7,252,-0.9611945,3
E07014,Scotsborough,Kilkenny,156,-0.61987552,5,166,-0.561603677,5,165,-0.388919588,6
E07015,Tullaghanbrogue,Kilkenny,420,-1.758110059,1,484,-1.624559184,1,466,-1.614009025,1
E07016,Boolyglass,Kilkenny,136,-0.856614784,4,124,-0.934482027,3,135,-0.590820659,5
E07017,Fiddown,Kilkenny,769,-0.150153392,6,972,-0.127055833,6,981,0.144840342,7
E07018,Muckalee,Kilkenny,163,-0.067609038,7,183,-0.208469947,6,170,-1.151332566,3
E07019,Pilltown,Kilkenny,1574,0.412380269,8,1792,0.989226465,9,1835,1.154859999,9
E07020,Templeorum,Kilkenny,407,-1.122245502,3,434,-1.210532055,2,448,-1.055434392,3
E07021,Tubbrid,Kilkenny,372,-1.085513869,3,415,-1.409196644,2,433,-1.173596011,2
